ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4533
Date: 5/9/2024
Start time: 2:37:37 PM
Stop time: 2:37:37 PM
Overruns:                                                            
Baudrate: 500 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:30:33.898","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.898","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.899","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.900","287","Std","","00 17 00 26 18 26 00 22"
"00:30:33.901","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.901","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.901","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.901","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.902","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.907","112","Std","","00 34 00 24 34 00 00 00"
"00:30:33.907","112","Std","","28 00 00 F9 26 D8 01 78"
"00:30:33.907","112","Std","","30 02 88 02 58 38 37 03"
"00:30:33.908","112","Std","","38 FE C8 CE D4 01 4C FE"
"00:30:33.908","112","Std","","20 B0 CE AC 01 88 FE BC"
"00:30:33.908","112","Std","","4C CE C8 01 6C 00 00 00"
"00:30:33.916","111","Std","","00 37 00 24 37 00 00 00"
"00:30:33.916","111","Std","","28 00 00 F9 31 D8 01 78"
"00:30:33.917","111","Std","","30 02 88 02 58 F3 3A 03"
"00:30:33.917","111","Std","","38 FE D0 D1 F0 00 B0 FE"
"00:30:33.917","111","Std","","20 D4 D1 E4 00 BC FE CC"
"00:30:33.917","111","Std","","4C D1 DC 00 A4 00 00 00"
"00:30:33.919","20A","Std","","65 0A 0B DC 04 A0 C6 00"
"00:30:33.920","373","Std","","00 5B 00 1A 5C C9 07 09"
"00:30:33.920","373","Std","","28 02 02 02 02 02 02 00"
"00:30:33.920","373","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.921","373","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.921","373","Std","","41 00 00 00 00 00 00 00"
"00:30:33.934","209","Std","","00 5C 00 0B 5B CB BC FF"
"00:30:33.934","209","Std","","4F FE FF FF FF FF FF 00"
"00:30:33.935","18F","Std","","00 1C 00 20 02 00 00 F9"
"00:30:33.935","18F","Std","","28 35 00 00 00 00 00 00"
"00:30:33.935","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.935","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.936","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.936","374","Std","","00 5C 00 1A 5D C9 08 0A"
"00:30:33.936","374","Std","","28 02 02 02 02 02 02 00"
"00:30:33.937","374","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.937","374","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.937","374","Std","","41 00 00 00 00 00 00 00"
"00:30:33.939","112","Std","","00 35 00 24 35 00 00 00"
"00:30:33.939","112","Std","","28 00 00 F9 45 D8 01 78"
"00:30:33.939","112","Std","","30 02 88 02 58 AA 38 03"
"00:30:33.940","112","Std","","38 FE B8 CE AC 01 60 FE"
"00:30:33.940","112","Std","","20 D4 CE B0 01 80 FE C8"
"00:30:33.940","112","Std","","4C CE D4 01 70 00 00 00"
"00:30:33.946","111","Std","","00 38 00 24 38 00 00 00"
"00:30:33.946","111","Std","","28 00 00 F9 4F D8 01 78"
"00:30:33.946","111","Std","","30 02 88 02 58 11 3B 03"
"00:30:33.947","111","Std","","38 FE D8 D1 EC 00 C4 FE"
"00:30:33.947","111","Std","","20 B4 D1 E8 00 A0 FE D8"
"00:30:33.947","111","Std","","4C D1 F0 00 88 00 00 00"
"00:30:33.966","112","Std","","00 36 00 24 36 00 00 00"
"00:30:33.967","112","Std","","28 00 00 F9 63 D8 01 78"
"00:30:33.967","112","Std","","30 02 88 02 58 5A 39 03"
"00:30:33.967","112","Std","","38 FE D8 CE B8 01 70 FE"
"00:30:33.967","112","Std","","20 C0 CE C4 01 68 FE CC"
"00:30:33.968","112","Std","","4C CE CC 01 6C 00 00 00"
"00:30:33.976","111","Std","","00 39 00 24 39 00 00 00"
"00:30:33.977","111","Std","","28 00 00 F9 6D D8 01 78"
"00:30:33.977","111","Std","","30 02 88 02 58 8D 3C 03"
"00:30:33.977","111","Std","","38 FE C8 D1 DC 00 C0 FE"
"00:30:33.977","111","Std","","20 C8 D1 D4 00 A8 FE C4"
"00:30:33.978","111","Std","","4C D1 D8 00 AC 00 00 00"
"00:30:33.985","185","Std","","00 1E 00 C0 85 00 00 F9"
"00:30:33.986","185","Std","","28 67 00 00 0F 42 40 00"
"00:30:33.986","183","Std","","00 0E 00 3B 03 CE 3B 6B"
"00:30:33.986","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.986","180","Std","","00 0E 00 18 03 CE 3B 6B"
"00:30:33.987","180","Std","","28 00 00 00 80 00 00 00"
"00:30:33.987","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.987","180","Std","","5E 00 00 00 08 40 81 00"
"00:30:33.987","182","Std","","64 37 04 40 00 40 00 00"
"00:30:33.988","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.988","301","Std","","66 F4 30 F3 00 00 96 EB"
"00:30:33.988","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.988","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.989","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.989","101","Std","","66 18 00 50 02 1E 00 00"
"00:30:33.989","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.989","20D","Std","","00 6B 00 24 6C 78 01 03"
"00:30:33.990","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.990","20D","Std","","28 00 00 A1 6B 00 00 00"
"00:30:33.990","183","Std","","46 00 00 00 07 E9 10 00"
"00:30:33.990","20D","Std","","30 03 00 00 6B 00 00 00"
"00:30:33.991","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.991","20D","Std","","38 A2 F8 00 00 61 99 F4"
"00:30:33.991","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.991","20D","Std","","20 75 7F CE 3E 39 9E 9B"
"00:30:33.992","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.992","20D","Std","","4C 1A 3B B8 F5 00 00 00"
"00:30:33.992","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.992","320","Std","","66 F2 F3 A2 83 78 40 02"
"00:30:33.993","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.993","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.993","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.993","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.994","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.994","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.994","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.994","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.995","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.995","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.995","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.995","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.996","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.996","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.996","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:33.997","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.997","185","Std","","30 00 03 02 10 32 00 00"
"00:30:33.997","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.997","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.998","112","Std","","00 37 00 24 37 00 00 00"
"00:30:33.998","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.998","112","Std","","28 00 00 F9 81 D8 01 78"
"00:30:33.998","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.999","112","Std","","30 02 88 02 58 82 3A 03"
"00:30:33.999","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.999","112","Std","","38 FE C4 CE A8 01 8C FE"
"00:30:33.999","18F","Std","","00 1D 00 20 02 00 00 F9"
"00:30:33.999","112","Std","","20 BC CE C4 01 5C FE C4"
"00:30:34.000","18F","Std","","28 67 00 00 00 00 00 00"
"00:30:34.000","112","Std","","4C CE D8 01 70 00 00 00"
"00:30:34.000","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.000","212","Std","","00 D6 00 24 D7 E6 01 03"
"00:30:34.001","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.001","212","Std","","28 00 00 A1 6B 00 00 00"
"00:30:34.001","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:34.001","211","Std","","00 D6 00 24 D7 E6 01 03"
"00:30:34.002","287","Std","","00 18 00 26 19 26 00 22"
"00:30:34.002","211","Std","","28 00 00 A1 6B 00 00 00"
"00:30:34.002","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:34.002","211","Std","","30 03 00 00 6B 00 00 00"
"00:30:34.003","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:34.003","211","Std","","38 A2 F8 00 00 14 03 C4"
"00:30:34.003","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:34.003","211","Std","","20 E8 62 14 00 00 00 00"
"00:30:34.004","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:34.004","211","Std","","4C 03 CE C7 38 00 00 00"
"00:30:34.004","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:34.004","212","Std","","30 03 00 00 6B 00 00 00"
"00:30:34.005","212","Std","","38 A2 F8 00 00 14 03 C4"
"00:30:34.005","212","Std","","20 E8 62 14 00 00 00 00"
"00:30:34.005","212","Std","","4C 03 CE C5 96 00 00 00"
"00:30:34.007","111","Std","","00 3A 00 24 3A 00 00 00"
"00:30:34.008","111","Std","","28 00 00 F9 8B D8 01 78"
"00:30:34.008","111","Std","","30 02 88 02 58 6B 3D 03"
"00:30:34.008","111","Std","","38 FE D4 D1 E4 00 9C FE"
"00:30:34.008","111","Std","","20 CC D1 EC 00 8C FE B4"
"00:30:34.008","111","Std","","4C D1 E4 00 BC 00 00 00"
"00:30:34.021","211","Std","","00 D7 00 24 D8 E6 01 03"
"00:30:34.022","211","Std","","28 00 00 A1 6B 00 00 00"
"00:30:34.022","211","Std","","30 03 00 00 6B 00 00 00"
"00:30:34.022","211","Std","","38 A2 F8 00 00 14 03 C4"
"00:30:34.022","211","Std","","20 E8 62 14 00 00 00 00"
"00:30:34.023","211","Std","","4C 03 CF 1B 78 00 00 00"
"00:30:34.026","212","Std","","00 D7 00 24 D8 E6 01 03"
"00:30:34.027","212","Std","","28 00 00 A1 6B 00 00 00"
"00:30:34.027","212","Std","","30 03 00 00 6B 00 00 00"
"00:30:34.027","112","Std","","00 38 00 24 38 00 00 00"
"00:30:34.027","212","Std","","38 A2 F8 00 00 14 03 C4"
"00:30:34.028","112","Std","","28 00 00 F9 9F D8 01 78"
"00:30:34.028","212","Std","","20 E8 62 14 00 00 00 00"
"00:30:34.028","112","Std","","30 02 88 02 58 45 3B 03"
"00:30:34.028","212","Std","","4C 03 CF 2E CA 00 00 00"
"00:30:34.029","112","Std","","38 FE C8 CE D4 01 70 FE"
"00:30:34.029","112","Std","","20 BC CE B4 01 7C FE B4"
"00:30:34.029","112","Std","","4C CE C8 01 44 00 00 00"
"00:30:34.035","18F","Std","","00 1E 00 20 02 00 00 F9"
"00:30:34.035","18F","Std","","28 99 00 00 00 00 00 00"
"00:30:34.035","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.036","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.036","111","Std","","00 3B 00 24 3B 00 00 00"
"00:30:34.036","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:34.036","111","Std","","28 00 00 F9 A9 D8 01 78"
"00:30:34.037","111","Std","","30 02 88 02 58 03 3E 03"
"00:30:34.037","111","Std","","38 FE B8 D1 F4 00 B0 FE"
"00:30:34.037","111","Std","","20 D0 D1 F4 00 88 FE D4"
"00:30:34.037","111","Std","","4C D1 E8 00 C0 00 00 00"
"00:30:34.057","112","Std","","00 39 00 24 39 00 00 00"
"00:30:34.058","112","Std","","28 00 00 F9 BD D8 01 78"
"00:30:34.058","112","Std","","30 02 88 02 58 41 3C 03"
"00:30:34.058","112","Std","","38 FE C8 CE 94 01 70 FE"
"00:30:34.058","112","Std","","20 D0 CE D8 01 38 FE D4"
"00:30:34.059","112","Std","","4C CE 98 01 8C 00 00 00"
"00:30:34.066","111","Std","","00 3C 00 24 3C 00 00 00"
"00:30:34.066","111","Std","","28 00 00 F9 C7 D8 01 78"
"00:30:34.066","111","Std","","30 02 88 02 58 05 3F 03"
"00:30:34.067","111","Std","","38 FE C4 D1 E0 00 A4 FE"
"00:30:34.067","111","Std","","20 BC D1 E8 00 80 FE D4"
"00:30:34.067","111","Std","","4C D2 08 00 B0 00 00 00"
"00:30:34.085","185","Std","","00 1F 00 C0 85 00 00 F9"
"00:30:34.085","185","Std","","28 CB 00 00 0F 42 40 00"
"00:30:34.086","183","Std","","00 0F 00 3B 03 CF C1 E2"
"00:30:34.086","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.086","180","Std","","00 0F 00 18 03 CF C1 E2"
"00:30:34.086","180","Std","","28 00 00 00 80 00 00 00"
"00:30:34.087","180","Std","","30 00 00 00 00 00 00 00"
"00:30:34.087","0","Std","","61 6F 6F 00 00 00 00 00"
"00:30:34.087","112","Std","","00 3A 00 24 3A 00 00 00"
"00:30:34.087","80","Std","","65 6F 6F 03 D0 1C 7E 00"
"00:30:34.088","112","Std","","28 00 00 F9 DB D8 01 78"
"00:30:34.088","180","Std","","5E 00 00 00 08 F5 23 00"
"00:30:34.088","112","Std","","30 02 88 02 58 67 3D 03"
"00:30:34.088","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.089","112","Std","","38 FE C4 CE D4 01 54 FE"
"00:30:34.089","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.089","101","Std","","66 19 00 50 03 28 00 00"
"00:30:34.089","183","Std","","20 00 00 00 00 00 00 00"
"00:30:34.090","112","Std","","20 B4 CE B0 01 90 FE C4"
"00:30:34.090","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.090","112","Std","","4C CE AC 01 4C 00 00 00"
"00:30:34.090","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.091","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.091","183","Std","","46 00 00 00 07 9F C9 00"
"00:30:34.091","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.091","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:34.092","185","Std","","20 42 40 00 00 00 00 00"
"00:30:34.092","185","Std","","28 00 00 00 00 00 75 30"
"00:30:34.092","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:34.092","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.093","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:34.093","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.093","185","Std","","30 00 00 00 00 00 00 40"
"00:30:34.093","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:34.094","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:34.094","185","Std","","28 75 30 00 00 00 00 00"
"00:30:34.094","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.095","185","Std","","38 00 00 00 00 00 20 00"
"00:30:34.095","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.095","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.095","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:34.096","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.096","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:34.096","185","Std","","28 00 00 00 00 00 00 02"
"00:30:34.096","185","Std","","30 00 03 02 10 5B 00 00"
"00:30:34.097","111","Std","","00 3D 00 24 3D 00 00 00"
"00:30:34.097","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.097","111","Std","","28 00 00 F9 E5 D8 01 78"
"00:30:34.097","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.098","111","Std","","30 02 88 02 58 5D 40 03"
"00:30:34.098","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.098","111","Std","","38 FE D8 D2 00 00 C0 FE"
"00:30:34.098","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:34.099","111","Std","","20 D8 D1 F4 00 B8 FE D4"
"00:30:34.099","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:34.099","111","Std","","4C D1 F0 00 74 00 00 00"
"00:30:34.099","18F","Std","","00 1F 00 20 02 00 00 F9"
"00:30:34.099","301","Std","","66 F5 30 F4 00 00 13 7B"
"00:30:34.100","18F","Std","","28 CB 00 00 00 00 00 00"
"00:30:34.100","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.100","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.101","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:34.101","320","Std","","66 F3 F4 A2 83 78 40 02"
"00:30:34.101","287","Std","","00 19 00 26 1A 26 00 22"
"00:30:34.101","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:34.102","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:34.102","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:34.102","371","Std","","66 58 59 65 00 00 F8 C5"
"00:30:34.102","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:34.103","372","Std","","66 58 59 65 00 00 F8 C5"
"00:30:34.103","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:34.106","300","Std","","00 0C 00 18 30 B2 00 89"
"00:30:34.106","300","Std","","28 03 00 E3 00 20 2A 18"
"00:30:34.107","300","Std","","30 00 04 00 00 00 00 00"
"00:30:34.107","300","Std","","5E 00 00 CC 80 5D 61 00"
"00:30:34.107","3","Std","","61 58 00 00 00 00 00 00"
"00:30:34.107","300","Std","","00 0D 00 1E 30 B3 00 B9"
"00:30:34.108","300","Std","","28 7D 05 C8 7E 90 40 60"
"00:30:34.108","300","Std","","30 CC 78 A6 AF 80 00 12"
"00:30:34.108","300","Std","","38 20 00 00 00 00 01 E5"
"00:30:34.108","300","Std","","45 D7 00 00 10 08 00 00"
"00:30:34.109","184","Std","","00 C2 00 0A 76 00 FF FC"
"00:30:34.109","184","Std","","4E 1F D0 FF FC 1F D0 00"
"00:30:34.109","100","Std","","00 5D 00 0D C0 00 00 00"
"00:30:34.110","100","Std","","28 00 00 00 00 00 00 09"
"00:30:34.110","100","Std","","52 B2 BF 00 00 00 00 00"
"00:30:34.110","184","Std","","00 C3 00 16 75 EE 00 7C"
"00:30:34.110","184","Std","","28 E8 00 00 00 00 00 00"
"00:30:34.111","184","Std","","30 00 00 00 00 00 00 00"
"00:30:34.111","184","Std","","5C 00 00 00 00 00 00 00"
"00:30:34.111","300","Std","","00 0E 00 07 20 5A 00 00"
"00:30:34.111","300","Std","","4B 00 15 24 00 00 00 00"
"00:30:34.114","205","Std","","00 3C 00 31 3D 78 02 9F"
"00:30:34.115","205","Std","","28 09 01 00 20 11 00 38"
"00:30:34.115","205","Std","","30 2D CF 9C 76 08 00 22"
"00:30:34.115","205","Std","","38 00 11 C0 08 80 02 B0"
"00:30:34.115","205","Std","","20 06 73 FF FF FF FF FF"
"00:30:34.116","205","Std","","28 FF C8 00 00 1F C5 F8"
"00:30:34.116","205","Std","","30 00 00 56 1D 70 97 F6"
"00:30:34.116","205","Std","","5B D8 C1 6F 00 00 00 00"
"00:30:34.116","206","Std","","65 59 5A 67 00 0B B2 00"
"00:30:34.117","207","Std","","65 58 59 67 02 72 A0 00"
"00:30:34.117","20C","Std","","00 0F 00 09 10 78 04 41"
"00:30:34.117","20C","Std","","4D 9D BC F8 E1 94 00 00"
"00:30:34.117","208","Std","","00 5C 00 0B 5B CB 3C FF"
"00:30:34.118","213","Std","","64 57 57 F0 F0 F0 00 00"
"00:30:34.118","208","Std","","4F FE FF FF FF FF FF 00"
"00:30:34.121","112","Std","","00 3B 00 24 3B 00 00 00"
"00:30:34.121","112","Std","","28 00 00 F9 FA D8 01 78"
"00:30:34.121","112","Std","","30 02 88 02 58 0E 3E 03"
"00:30:34.121","112","Std","","38 FE D0 CE B8 01 74 FE"
"00:30:34.122","112","Std","","20 CC CE E0 01 88 FE C4"
"00:30:34.122","112","Std","","4C CE BC 01 40 00 00 00"
"00:30:34.128","111","Std","","00 3E 00 24 3E 00 00 00"
"00:30:34.128","111","Std","","28 00 00 FA 03 D8 01 78"
"00:30:34.128","111","Std","","30 02 88 02 58 F9 41 03"
"00:30:34.129","111","Std","","38 FE C4 D2 04 00 C0 FE"
"00:30:34.129","111","Std","","20 D4 D1 E8 00 B0 FE D0"
"00:30:34.129","111","Std","","4C D1 D8 00 94 00 00 00"
"00:30:34.135","18F","Std","","00 20 00 20 02 00 00 F9"
"00:30:34.135","18F","Std","","28 FD 00 00 00 00 00 00"
"00:30:34.135","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.136","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.136","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:34.148","112","Std","","00 3C 00 24 3C 00 00 00"
"00:30:34.148","112","Std","","28 00 00 FA 18 D8 01 78"
"00:30:34.148","112","Std","","30 02 88 02 58 7D 3F 03"
"00:30:34.148","112","Std","","38 FE CC CE AC 01 64 FE"
"00:30:34.149","112","Std","","20 C4 CE C8 01 68 FE C8"
"00:30:34.149","112","Std","","4C CE B8 01 5C 00 00 00"
"00:30:34.155","111","Std","","00 3F 00 24 3F 00 00 00"
"00:30:34.155","111","Std","","28 00 00 FA 20 D8 01 78"
"00:30:34.156","111","Std","","30 02 88 02 58 EC 42 03"
"00:30:34.156","111","Std","","38 FE B4 D1 F8 00 A8 FE"
"00:30:34.156","111","Std","","20 CC D2 0C 00 A4 FE CC"
"00:30:34.156","111","Std","","4C D1 D0 00 90 00 00 00"
"00:30:34.176","112","Std","","00 3D 00 24 3D 00 00 00"
"00:30:34.177","112","Std","","28 00 00 FA 36 D8 01 78"
"00:30:34.177","112","Std","","30 02 88 02 58 4B 40 03"
"00:30:34.177","112","Std","","38 FE CC CE B4 01 70 FE"
"00:30:34.177","112","Std","","20 B8 CE A4 01 7C FE E8"
"00:30:34.178","112","Std","","4C CE C0 01 68 00 00 00"
"00:30:34.185","185","Std","","00 20 00 C0 85 00 00 FA"
"00:30:34.186","185","Std","","28 2F 00 00 0F 42 40 00"
"00:30:34.186","111","Std","","00 40 00 24 40 00 00 00"
"00:30:34.186","183","Std","","00 10 00 3B 03 D1 48 5A"
"00:30:34.186","111","Std","","28 00 00 FA 3E D8 01 78"
"00:30:34.187","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.187","111","Std","","30 02 88 02 58 B0 43 03"
"00:30:34.187","180","Std","","00 10 00 18 03 D1 48 5A"
"00:30:34.187","111","Std","","38 FE DC D1 E4 00 A4 FE"
"00:30:34.188","180","Std","","28 00 00 00 80 00 00 00"
"00:30:34.188","111","Std","","20 D4 D1 F0 00 AC FE C0"
"00:30:34.188","180","Std","","30 00 00 00 00 00 00 00"
"00:30:34.188","111","Std","","4C D1 F0 00 A8 00 00 00"
"00:30:34.189","180","Std","","5E 00 00 00 08 D8 0F 00"
"00:30:34.189","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.189","101","Std","","66 1A 00 30 04 32 00 00"
"00:30:34.189","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.190","183","Std","","20 00 00 00 00 00 00 00"
"00:30:34.190","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.190","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.190","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.191","183","Std","","46 00 00 00 07 0D 66 00"
"00:30:34.191","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.191","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:34.191","185","Std","","20 42 40 00 00 00 00 00"
"00:30:34.192","185","Std","","28 00 00 00 00 00 75 30"
"00:30:34.192","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:34.192","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.193","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:34.193","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.193","185","Std","","30 00 00 00 00 00 00 40"
"00:30:34.193","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:34.194","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:34.194","185","Std","","28 75 30 00 00 00 00 00"
"00:30:34.194","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.194","185","Std","","38 00 00 00 00 00 20 00"
"00:30:34.195","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.195","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.195","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:34.195","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.196","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:34.196","185","Std","","28 00 00 00 00 00 00 02"
"00:30:34.196","185","Std","","30 00 03 02 10 5B 00 00"
"00:30:34.196","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.197","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.197","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.197","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:34.197","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:34.198","18F","Std","","00 21 00 20 02 00 00 FA"
"00:30:34.198","18F","Std","","28 2F 00 00 00 00 00 00"
"00:30:34.198","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.199","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.199","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:34.200","287","Std","","00 1A 00 26 1B 26 00 22"
"00:30:34.200","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:34.200","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:34.200","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:34.201","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:34.201","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:34.207","112","Std","","00 3E 00 24 3E 00 00 00"
"00:30:34.208","112","Std","","28 00 00 FA 54 D8 01 78"
"00:30:34.208","112","Std","","30 02 88 02 58 4B 41 03"
"00:30:34.208","112","Std","","38 FE C8 CE E0 01 6C FE"
"00:30:34.208","112","Std","","20 CC CE C8 01 6C FE B0"
"00:30:34.209","112","Std","","4C CE C4 01 50 00 00 00"
"00:30:34.209","203","Std","","00 21 00 10 22 DC 02 0E"
"00:30:34.210","203","Std","","28 09 03 00 03 97 F9 00"
"00:30:34.210","203","Std","","55 00 6D FF 13 92 00 00"
"00:30:34.213","204","Std","","00 21 00 10 22 DC 02 0E"
"00:30:34.213","204","Std","","28 09 03 00 03 97 F9 00"
"00:30:34.214","301","Std","","66 F6 30 F5 00 00 24 4B"
"00:30:34.214","204","Std","","55 00 6D FF 13 92 00 00"
"00:30:34.215","20D","Std","","00 6C 00 24 6D 78 01 03"
"00:30:34.215","20D","Std","","28 00 00 A1 6C 00 00 00"
"00:30:34.215","20D","Std","","30 03 00 00 6C 00 00 00"
"00:30:34.216","20D","Std","","38 8A F9 00 00 70 99 65"
"00:30:34.216","20D","Std","","20 F5 FF C4 7A 98 FC 8B"
"00:30:34.216","20D","Std","","4C 12 2A 35 CD 00 00 00"
"00:30:34.216","320","Std","","66 F4 F5 A2 83 78 40 02"
"00:30:34.218","111","Std","","00 41 00 24 41 00 00 00"
